epoch,loss,step,training_run
0,0.13648054003715515,21857,10143
0,0.12392494082450867,21858,10143
0,0.18088723719120026,21859,10143
0,0.09658277034759521,21860,10143
0,0.1421600878238678,21861,10175
0,0.23377785086631775,21862,10175
0,0.1902482956647873,21863,10175
0,0.19516681134700775,21864,10175
0,0.20978084206581116,21865,10175
0,0.17017203569412231,21866,10175
0,0.19864775240421295,21867,10175
0,0.1469826102256775,21868,10175
0,0.12149297446012497,21869,10175
0,0.14724361896514893,21870,10175
0,0.15399214625358582,21871,10175
0,0.15020908415317535,21872,10175
0,0.16775821149349213,21873,10175
0,0.1698273867368698,21874,10175
0,0.17069768905639648,21875,10175
0,0.12781734764575958,21876,10175
0,0.16681405901908875,21877,10175
0,0.17137031257152557,21878,10175
0,0.19320617616176605,21879,10175
0,0.16135111451148987,21880,10175
0,0.15927109122276306,21881,10175
0,0.13523048162460327,21882,10175
0,0.1422136425971985,21883,10175
0,0.13588716089725494,21884,10175
0,0.1698996126651764,21885,10175
0,0.1682947874069214,21886,10175
0,0.1867741197347641,21887,10175
0,0.16016969084739685,21888,10175
0,0.12581752240657806,21889,10175
0,0.1679784655570984,21890,10175
0,0.13645201921463013,21891,10175
0,0.19918163120746613,21892,10175
0,0.1473820060491562,21893,10175
0,0.16633392870426178,21894,10175
0,0.16652031242847443,21895,10175
0,0.1418168693780899,21896,10175
0,0.16518069803714752,21897,10175
0,0.15918764472007751,21898,10175
0,0.16440513730049133,21899,10175
0,0.2102709710597992,21900,10175
0,0.16651040315628052,21901,10175
0,0.18006394803524017,21902,10175
0,0.18131057918071747,21903,10175
0,0.14715975522994995,21904,10175
0,0.15718960762023926,21905,10175
0,0.19712820649147034,21906,10175
0,0.14711914956569672,21907,10175
0,0.16217367351055145,21908,10175
0,0.1629915088415146,21909,10175
0,0.1696058064699173,21910,10175
0,0.16383063793182373,21911,10175
0,0.1532110571861267,21912,10175
0,0.14750955998897552,21913,10175
0,0.13575033843517303,21914,10175
0,0.1629980504512787,21915,10175
0,0.15718631446361542,21916,10175
0,0.14974981546401978,21917,10175
0,0.16429701447486877,21918,10175
0,0.1355254054069519,21919,10175
0,0.13175880908966064,21920,10175
0,0.16593579947948456,21921,10175
0,0.1391822248697281,21922,10175
0,0.14347513020038605,21923,10175
0,0.18116217851638794,21924,10175
0,0.15620829164981842,21925,10175
0,0.15789729356765747,21926,10175
0,0.12964703142642975,21927,10175
0,0.14616307616233826,21928,10175
0,0.16288259625434875,21929,10175
0,0.1177637130022049,21930,10175
0,0.17801569402217865,21931,10175
0,0.14365918934345245,21932,10175
0,0.16977550089359283,21933,10175
0,0.12546482682228088,21934,10175
0,0.1465454250574112,21935,10175
0,0.17299126088619232,21936,10175
0,0.15982747077941895,21937,10175
0,0.13361284136772156,21938,10175
0,0.15968814492225647,21939,10175
0,0.17006342113018036,21940,10175
0,0.18784664571285248,21941,10175
0,0.1536742001771927,21942,10175
0,0.1664341390132904,21943,10175
0,0.13777214288711548,21944,10175
0,0.15202417969703674,21945,10175
0,0.13785533607006073,21946,10175
0,0.1439380794763565,21947,10175
0,0.16437648236751556,21948,10175
0,0.1555393934249878,21949,10175
0,0.1653086096048355,21950,10175
0,0.15688857436180115,21951,10175
0,0.13649407029151917,21952,10175
0,0.14522342383861542,21953,10175
0,0.13911394774913788,21954,10175
0,0.18223069608211517,21955,10175
0,0.17181995511054993,21956,10175
0,0.14090366661548615,21957,10175
0,0.14130882918834686,21958,10175
0,0.13009785115718842,21959,10175
0,0.167734295129776,21960,10175
0,0.15483473241329193,21961,10175
0,0.1416245549917221,21962,10175
0,0.19302012026309967,21963,10207
0,0.31528374552726746,21964,10207
0,0.1744912564754486,21965,10207
0,0.1624898910522461,21966,10207
0,0.22869640588760376,21967,10207
0,0.20722593367099762,21968,10207
0,0.1562814861536026,21969,10207
0,0.18121448159217834,21970,10207
0,0.15101945400238037,21971,10207
0,0.1489008367061615,21972,10207
0,0.16369205713272095,21973,10207
0,0.14195707440376282,21974,10207
0,0.14068400859832764,21975,10207
0,0.15335682034492493,21976,10207
0,0.1504877507686615,21977,10207
0,0.15693660080432892,21978,10207
0,0.14778469502925873,21979,10207
0,0.151293084025383,21980,10207
0,0.13648918271064758,21981,10207
0,0.1739051640033722,21982,10207
0,0.1372406929731369,21983,10207
0,0.15593357384204865,21984,10207
0,0.14827772974967957,21985,10207
0,0.17164959013462067,21986,10207
0,0.16179290413856506,21987,10207
0,0.15520642697811127,21988,10207
0,0.127322256565094,21989,10207
0,0.15086938440799713,21990,10207
0,0.14357033371925354,21991,10207
0,0.15484987199306488,21992,10207
0,0.14553052186965942,21993,10207
0,0.15835095942020416,21994,10207
0,0.12564717233181,21995,10207
0,0.15209639072418213,21996,10207
0,0.1415664702653885,21997,10207
0,0.16426366567611694,21998,10207
0,0.17884354293346405,21999,10207
0,0.1247909814119339,22000,10207
0,0.14276109635829926,22001,10207
0,0.1394326239824295,22002,10207
0,0.14602914452552795,22003,10207
0,0.15239663422107697,22004,10207
0,0.12114742398262024,22005,10207
0,0.17157107591629028,22006,10207
0,0.14410081505775452,22007,10207
0,0.15892013907432556,22008,10207
0,0.19386647641658783,22009,10207
0,0.13715095818042755,22010,10207
0,0.13852961361408234,22011,10207
0,0.1417483389377594,22012,10207
0,0.16077063977718353,22013,10207
0,0.160221666097641,22014,10207
0,0.1477677971124649,22015,10207
0,0.14763309061527252,22016,10207
0,0.15301649272441864,22017,10207
0,0.14732758700847626,22018,10207
0,0.1471530944108963,22019,10207
0,0.16139568388462067,22020,10207
0,0.1419747769832611,22021,10207
0,0.14979475736618042,22022,10207
0,0.14967450499534607,22023,10207
0,0.1318855732679367,22024,10207
0,0.1348254382610321,22025,10207
0,0.12890379130840302,22026,10207
0,0.16856323182582855,22027,10207
0,0.1605851799249649,22028,10207
0,0.14719092845916748,22029,10207
0,0.1457507461309433,22030,10207
0,0.12484700977802277,22031,10207
0,0.13208253681659698,22032,10207
0,0.15089142322540283,22033,10207
0,0.15891574323177338,22034,10207
0,0.13994109630584717,22035,10207
0,0.15236465632915497,22036,10207
0,0.1556275486946106,22037,10207
0,0.1441056728363037,22038,10207
0,0.13072237372398376,22039,10207
0,0.1807658076286316,22040,10207
0,0.13759399950504303,22041,10207
0,0.1751481592655182,22042,10207
0,0.15977248549461365,22043,10207
0,0.15646323561668396,22044,10207
0,0.15104840695858002,22045,10207
0,0.1457647979259491,22046,10207
0,0.1790502518415451,22047,10207
0,0.1772344410419464,22048,10207
0,0.15296287834644318,22049,10207
0,0.18381032347679138,22050,10207
0,0.13062649965286255,22051,10207
0,0.17573828995227814,22052,10207
0,0.1633271723985672,22053,10207
0,0.1764487326145172,22054,10207
0,0.1568589061498642,22055,10207
0,0.12072964012622833,22056,10207
0,0.1738779991865158,22057,10207
0,0.12877565622329712,22058,10207
0,0.20060783624649048,22059,10207
0,0.15264880657196045,22060,10207
0,0.14093750715255737,22061,10207
0,0.16240189969539642,22062,10207
0,0.16237372159957886,22063,10207
0,0.11845861375331879,22064,10207
0,0.24331898987293243,22065,10207
0,0.1334196925163269,22066,10239
0,0.15866829454898834,22067,10239
0,0.1695924699306488,22068,10239
0,0.14502915740013123,22069,10239
0,0.19965457916259766,22070,10239
0,0.2356138974428177,22071,10239
0,0.15985839068889618,22072,10239
0,0.15773382782936096,22073,10239
0,0.21909549832344055,22074,10239
0,0.15505148470401764,22075,10239
0,0.1358662247657776,22076,10239
0,0.14779874682426453,22077,10239
0,0.17366079986095428,22078,10239
0,0.16084407269954681,22079,10239
0,0.17165154218673706,22080,10239
0,0.1379932016134262,22081,10239
0,0.17957843840122223,22082,10239
0,0.17776654660701752,22083,10239
0,0.15095913410186768,22084,10239
0,0.12405061721801758,22085,10239
0,0.1601492166519165,22086,10239
0,0.16767166554927826,22087,10239
0,0.15796279907226562,22088,10239
0,0.15355505049228668,22089,10239
0,0.12374124675989151,22090,10239
0,0.15292997658252716,22091,10239
0,0.12560029327869415,22092,10239
0,0.15724515914916992,22093,10239
0,0.16577522456645966,22094,10239
0,0.17268744111061096,22095,10239
0,0.160912424325943,22096,10239
0,0.1676599383354187,22097,10239
0,0.1498928666114807,22098,10239
0,0.15479916334152222,22099,10239
0,0.12439076602458954,22100,10239
0,0.1639220416545868,22101,10239
0,0.15778090059757233,22102,10239
0,0.15020184218883514,22103,10239
0,0.1195438802242279,22104,10239
0,0.19848380982875824,22105,10239
0,0.13189229369163513,22106,10239
0,0.12706154584884644,22107,10239
0,0.17440062761306763,22108,10239
0,0.15021345019340515,22109,10239
0,0.19603408873081207,22110,10239
0,0.1437862664461136,22111,10239
0,0.13386046886444092,22112,10239
0,0.17718541622161865,22113,10239
0,0.17875854671001434,22114,10239
0,0.1940595507621765,22115,10239
0,0.1538134217262268,22116,10239
0,0.1635192632675171,22117,10239
0,0.1451486051082611,22118,10239
0,0.15866273641586304,22119,10239
0,0.1655891388654709,22120,10239
0,0.13565701246261597,22121,10239
0,0.12901821732521057,22122,10239
0,0.11471710354089737,22123,10239
0,0.13015063107013702,22124,10239
0,0.16228866577148438,22125,10239
0,0.16638222336769104,22126,10239
0,0.1760445088148117,22127,10239
0,0.13970808684825897,22128,10239
0,0.1789962351322174,22129,10239
0,0.1468692421913147,22130,10239
0,0.1539212018251419,22131,10239
0,0.1349007487297058,22132,10239
0,0.1257532238960266,22133,10239
0,0.19230252504348755,22134,10239
0,0.1788434088230133,22135,10239
0,0.16044078767299652,22136,10239
0,0.12181646376848221,22137,10239
0,0.15770211815834045,22138,10239
0,0.1619027554988861,22139,10239
0,0.13782727718353271,22140,10239
0,0.13320079445838928,22141,10239
0,0.13671398162841797,22142,10239
0,0.15596768260002136,22143,10239
0,0.155779629945755,22144,10239
0,0.1502838432788849,22145,10239
0,0.1386236697435379,22146,10239
0,0.1518402248620987,22147,10239
0,0.15475943684577942,22148,10239
0,0.14262095093727112,22149,10239
0,0.134529709815979,22150,10239
0,0.19830378890037537,22151,10239
0,0.1730213165283203,22152,10239
0,0.17886051535606384,22153,10239
0,0.17443877458572388,22154,10239
0,0.16391712427139282,22155,10239
0,0.1367686688899994,22156,10239
0,0.16728591918945312,22157,10239
0,0.1451268196105957,22158,10239
0,0.14353793859481812,22159,10239
0,0.12510432302951813,22160,10239
0,0.15833020210266113,22161,10239
0,0.16485410928726196,22162,10239
0,0.13994988799095154,22163,10239
0,0.17220662534236908,22164,10239
0,0.13552573323249817,22165,10239
0,0.17108257114887238,22166,10239
0,0.1672072410583496,22167,10239
0,0.09873076528310776,22168,10239
0,0.17682437598705292,22169,10271
0,0.22166137397289276,22170,10271
0,0.24479825794696808,22171,10271
0,0.14593224227428436,22172,10271
0,0.17139311134815216,22173,10271
0,0.16030150651931763,22174,10271
0,0.19822385907173157,22175,10271
0,0.1329808086156845,22176,10271
0,0.15439856052398682,22177,10271
0,0.16090445220470428,22178,10271
0,0.18281874060630798,22179,10271
0,0.19429896771907806,22180,10271
0,0.16944055259227753,22181,10271
0,0.1557600349187851,22182,10271
0,0.16585882008075714,22183,10271
0,0.15521445870399475,22184,10271
0,0.17284837365150452,22185,10271
0,0.15778955817222595,22186,10271
0,0.1533912867307663,22187,10271
0,0.15659987926483154,22188,10271
0,0.12205690145492554,22189,10271
0,0.1760154664516449,22190,10271
0,0.16061682999134064,22191,10271
0,0.17770059406757355,22192,10271
0,0.1913614273071289,22193,10271
0,0.16017812490463257,22194,10271
0,0.13159433007240295,22195,10271
0,0.15004253387451172,22196,10271
0,0.17461730539798737,22197,10271
0,0.13931015133857727,22198,10271
0,0.14998675882816315,22199,10271
0,0.1369006186723709,22200,10271
0,0.14445234835147858,22201,10271
0,0.1641765832901001,22202,10271
0,0.1779351383447647,22203,10271
0,0.15436476469039917,22204,10271
0,0.1762574315071106,22205,10271
0,0.16673627495765686,22206,10271
0,0.16948820650577545,22207,10271
0,0.1713092178106308,22208,10271
0,0.14492152631282806,22209,10271
0,0.1826649308204651,22210,10271
0,0.11626189947128296,22211,10271
0,0.16646084189414978,22212,10271
0,0.15135127305984497,22213,10271
0,0.15070408582687378,22214,10271
0,0.16160203516483307,22215,10271
0,0.18594621121883392,22216,10271
0,0.13801756501197815,22217,10271
0,0.14991140365600586,22218,10271
0,0.14160911738872528,22219,10271
0,0.12308143824338913,22220,10271
0,0.21564029157161713,22221,10271
0,0.12040223181247711,22222,10271
0,0.14987587928771973,22223,10271
0,0.14777563512325287,22224,10271
0,0.1478460729122162,22225,10271
0,0.18570199608802795,22226,10271
0,0.12667438387870789,22227,10271
0,0.1841382086277008,22228,10271
0,0.18454845249652863,22229,10271
0,0.16453246772289276,22230,10271
0,0.1295391172170639,22231,10271
0,0.14192062616348267,22232,10271
0,0.15221190452575684,22233,10271
0,0.20368146896362305,22234,10271
0,0.1303013116121292,22235,10271
0,0.14299125969409943,22236,10271
0,0.164656862616539,22237,10271
0,0.16770586371421814,22238,10271
0,0.1858920305967331,22239,10271
0,0.14920535683631897,22240,10271
0,0.15309257805347443,22241,10271
0,0.17730790376663208,22242,10271
0,0.160500168800354,22243,10271
0,0.15132582187652588,22244,10271
0,0.12733471393585205,22245,10271
0,0.1648651361465454,22246,10271
0,0.18165133893489838,22247,10271
0,0.13630537688732147,22248,10271
0,0.15582743287086487,22249,10271
0,0.15635955333709717,22250,10271
0,0.12688614428043365,22251,10271
0,0.16960382461547852,22252,10271
0,0.18954400718212128,22253,10271
0,0.1369594931602478,22254,10271
0,0.15211975574493408,22255,10271
0,0.14656513929367065,22256,10271
0,0.15326349437236786,22257,10271
0,0.14441245794296265,22258,10271
0,0.14233484864234924,22259,10271
0,0.15804803371429443,22260,10271
0,0.1585836559534073,22261,10271
0,0.15522123873233795,22262,10271
0,0.17027799785137177,22263,10271
0,0.14623607695102692,22264,10271
0,0.12944179773330688,22265,10271
0,0.18531259894371033,22266,10271
0,0.15874557197093964,22267,10271
0,0.18370702862739563,22268,10271
0,0.13048163056373596,22269,10271
0,0.15462817251682281,22270,10271
0,0.14514507353305817,22271,10271
0,0.1608337163925171,22272,10303
0,0.2338499128818512,22273,10303
0,0.15524353086948395,22274,10303
0,0.21690349280834198,22275,10303
0,0.17610929906368256,22276,10303
0,0.19465208053588867,22277,10303
0,0.1778685748577118,22278,10303
0,0.1825047880411148,22279,10303
0,0.14680898189544678,22280,10303
0,0.1969652622938156,22281,10303
0,0.14123393595218658,22282,10303
0,0.15197068452835083,22283,10303
0,0.19069236516952515,22284,10303
0,0.1674865186214447,22285,10303
0,0.15543735027313232,22286,10303
0,0.19060862064361572,22287,10303
0,0.15891270339488983,22288,10303
0,0.1524849236011505,22289,10303
0,0.1536010354757309,22290,10303
0,0.159621462225914,22291,10303
0,0.14378370344638824,22292,10303
0,0.1524185687303543,22293,10303
0,0.16666576266288757,22294,10303
0,0.20476098358631134,22295,10303
0,0.15898841619491577,22296,10303
0,0.17087917029857635,22297,10303
0,0.1869998574256897,22298,10303
0,0.15494345128536224,22299,10303
0,0.1340879201889038,22300,10303
0,0.1581255942583084,22301,10303
0,0.11067163199186325,22302,10303
0,0.12546855211257935,22303,10303
0,0.168739452958107,22304,10303
0,0.15716396272182465,22305,10303
0,0.172893226146698,22306,10303
0,0.14953018724918365,22307,10303
0,0.16730232536792755,22308,10303
0,0.121946781873703,22309,10303
0,0.163617804646492,22310,10303
0,0.20246846973896027,22311,10303
0,0.18316039443016052,22312,10303
0,0.1670171022415161,22313,10303
0,0.13276167213916779,22314,10303
0,0.13816891610622406,22315,10303
0,0.14895451068878174,22316,10303
0,0.12644337117671967,22317,10303
0,0.1412646621465683,22318,10303
0,0.1468854546546936,22319,10303
0,0.16260993480682373,22320,10303
0,0.16033896803855896,22321,10303
0,0.19166769087314606,22322,10303
0,0.19171544909477234,22323,10303
0,0.1439826637506485,22324,10303
0,0.14919918775558472,22325,10303
0,0.17210230231285095,22326,10303
0,0.1618691086769104,22327,10303
0,0.13466282188892365,22328,10303
0,0.14694584906101227,22329,10303
0,0.1226523220539093,22330,10303
0,0.1380990743637085,22331,10303
0,0.15907543897628784,22332,10303
0,0.14914672076702118,22333,10303
0,0.13172359764575958,22334,10303
0,0.18793176114559174,22335,10303
0,0.15112991631031036,22336,10303
0,0.15442679822444916,22337,10303
0,0.13371223211288452,22338,10303
0,0.15653982758522034,22339,10303
0,0.12537361681461334,22340,10303
0,0.1643797904253006,22341,10303
0,0.1493774950504303,22342,10303
0,0.1755300760269165,22343,10303
0,0.17043708264827728,22344,10303
0,0.15606050193309784,22345,10303
0,0.13379725813865662,22346,10303
0,0.12950071692466736,22347,10303
0,0.13534697890281677,22348,10303
0,0.14820873737335205,22349,10303
0,0.1496080458164215,22350,10303
0,0.15225838124752045,22351,10303
0,0.11321472376585007,22352,10303
0,0.14708510041236877,22353,10303
0,0.12351670861244202,22354,10303
0,0.15349094569683075,22355,10303
0,0.1621946543455124,22356,10303
0,0.12527069449424744,22357,10303
0,0.14964395761489868,22358,10303
0,0.17516115307807922,22359,10303
0,0.13572391867637634,22360,10303
0,0.14848822355270386,22361,10303
0,0.16169080138206482,22362,10303
0,0.15218275785446167,22363,10303
0,0.16080349683761597,22364,10303
0,0.138498917222023,22365,10303
0,0.13273468613624573,22366,10303
0,0.13162830471992493,22367,10303
0,0.15943416953086853,22368,10303
0,0.149257630109787,22369,10303
0,0.14641350507736206,22370,10303
0,0.13149188458919525,22371,10303
0,0.13467881083488464,22372,10303
0,0.1499432921409607,22373,10303
0,0.10983221232891083,22374,10303
0,0.1560792773962021,22375,10335
0,0.15842150151729584,22376,10335
0,0.15922605991363525,22377,10335
0,0.22359901666641235,22378,10335
0,0.18238621950149536,22379,10335
0,0.14450384676456451,22380,10335
0,0.21251386404037476,22381,10335
0,0.1452290415763855,22382,10335
0,0.15482471883296967,22383,10335
0,0.1463775485754013,22384,10335
0,0.16436827182769775,22385,10335
0,0.13966238498687744,22386,10335
0,0.17446410655975342,22387,10335
0,0.11221300810575485,22388,10335
0,0.1929224580526352,22389,10335
0,0.15145272016525269,22390,10335
0,0.16179698705673218,22391,10335
0,0.18791136145591736,22392,10335
0,0.18087893724441528,22393,10335
0,0.19575488567352295,22394,10335
0,0.15420830249786377,22395,10335
0,0.12287072092294693,22396,10335
0,0.15289445221424103,22397,10335
0,0.1846761256456375,22398,10335
0,0.23516224324703217,22399,10335
0,0.17576447129249573,22400,10335
0,0.18108919262886047,22401,10335
0,0.18675829470157623,22402,10335
0,0.19898052513599396,22403,10335
0,0.15082842111587524,22404,10335
0,0.1731790155172348,22405,10335
0,0.1717677265405655,22406,10335
0,0.16517630219459534,22407,10335
0,0.2019852250814438,22408,10335
0,0.1693192720413208,22409,10335
0,0.17234845459461212,22410,10335
0,0.16382388770580292,22411,10335
0,0.15563997626304626,22412,10335
0,0.152002215385437,22413,10335
0,0.15157324075698853,22414,10335
0,0.14695651829242706,22415,10335
0,0.160411536693573,22416,10335
0,0.15450868010520935,22417,10335
0,0.16089482605457306,22418,10335
0,0.15853291749954224,22419,10335
0,0.14087297022342682,22420,10335
0,0.19142253696918488,22421,10335
0,0.17123761773109436,22422,10335
0,0.12882019579410553,22423,10335
0,0.1276496946811676,22424,10335
0,0.15463143587112427,22425,10335
0,0.1783207356929779,22426,10335
0,0.14029808342456818,22427,10335
0,0.15370047092437744,22428,10335
0,0.15459008514881134,22429,10335
0,0.15103031694889069,22430,10335
0,0.14543569087982178,22431,10335
0,0.1474500149488449,22432,10335
0,0.12603802978992462,22433,10335
0,0.17621715366840363,22434,10335
0,0.16291815042495728,22435,10335
0,0.14791850745677948,22436,10335
0,0.15270616114139557,22437,10335
0,0.16538484394550323,22438,10335
0,0.16042068600654602,22439,10335
0,0.15873675048351288,22440,10335
0,0.1429767608642578,22441,10335
0,0.16307014226913452,22442,10335
0,0.1707470864057541,22443,10335
0,0.130459725856781,22444,10335
0,0.1447136253118515,22445,10335
0,0.17632336914539337,22446,10335
0,0.13059648871421814,22447,10335
0,0.13971981406211853,22448,10335
0,0.14639213681221008,22449,10335
0,0.15791822969913483,22450,10335
0,0.1508476585149765,22451,10335
0,0.17153045535087585,22452,10335
0,0.11843428760766983,22453,10335
0,0.15647634863853455,22454,10335
0,0.12762828171253204,22455,10335
0,0.16533611714839935,22456,10335
0,0.1602194756269455,22457,10335
0,0.1431201696395874,22458,10335
0,0.14634422957897186,22459,10335
0,0.14416462182998657,22460,10335
0,0.14357493817806244,22461,10335
0,0.1494452804327011,22462,10335
0,0.15381823480129242,22463,10335
0,0.22105246782302856,22464,10335
0,0.1349242627620697,22465,10335
0,0.1883498579263687,22466,10335
0,0.18709780275821686,22467,10335
0,0.2204892337322235,22468,10335
0,0.14733950793743134,22469,10335
0,0.16691775619983673,22470,10335
0,0.13556306064128876,22471,10335
0,0.16298170387744904,22472,10335
0,0.17493069171905518,22473,10335
0,0.20037458837032318,22474,10335
0,0.1731182038784027,22475,10335
0,0.12256664037704468,22476,10335
0,0.16873058676719666,22477,10335
0,0.17508020997047424,22478,10367
0,0.265340119600296,22479,10367
0,0.20959167182445526,22480,10367
0,0.21859502792358398,22481,10367
0,0.18762922286987305,22482,10367
0,0.1385778784751892,22483,10367
0,0.164492666721344,22484,10367
0,0.16079342365264893,22485,10367
0,0.19797402620315552,22486,10367
0,0.15931940078735352,22487,10367
0,0.21498508751392365,22488,10367
0,0.2056591808795929,22489,10367
0,0.205373153090477,22490,10367
0,0.18829913437366486,22491,10367
0,0.15573719143867493,22492,10367
0,0.16599805653095245,22493,10367
0,0.1694221943616867,22494,10367
0,0.16831623017787933,22495,10367
0,0.1508491188287735,22496,10367
0,0.13843442499637604,22497,10367
0,0.15778619050979614,22498,10367
0,0.14251014590263367,22499,10367
0,0.16458594799041748,22500,10367
0,0.14462344348430634,22501,10367
0,0.10967035591602325,22502,10367
0,0.1518583744764328,22503,10367
0,0.1518554538488388,22504,10367
0,0.16615277528762817,22505,10367
0,0.12845449149608612,22506,10367
0,0.1857072412967682,22507,10367
0,0.18376046419143677,22508,10367
0,0.1767653077840805,22509,10367
0,0.17592129111289978,22510,10367
0,0.17228490114212036,22511,10367
0,0.149839386343956,22512,10367
0,0.17676149308681488,22513,10367
0,0.15954318642616272,22514,10367
0,0.16693167388439178,22515,10367
0,0.1544153392314911,22516,10367
0,0.16632339358329773,22517,10367
0,0.16400986909866333,22518,10367
0,0.12319901585578918,22519,10367
0,0.10870680212974548,22520,10367
0,0.16972963511943817,22521,10367
0,0.17069502174854279,22522,10367
0,0.12566009163856506,22523,10367
0,0.1444966197013855,22524,10367
0,0.1437976360321045,22525,10367
0,0.13961517810821533,22526,10367
0,0.14519141614437103,22527,10367
0,0.14181098341941833,22528,10367
0,0.13745346665382385,22529,10367
0,0.13621936738491058,22530,10367
0,0.1612892746925354,22531,10367
0,0.16914579272270203,22532,10367
0,0.16666126251220703,22533,10367
0,0.13555587828159332,22534,10367
0,0.1405349224805832,22535,10367
0,0.1222807988524437,22536,10367
0,0.14567379653453827,22537,10367
0,0.13212917745113373,22538,10367
0,0.1645738184452057,22539,10367
0,0.14511288702487946,22540,10367
0,0.15189491212368011,22541,10367
0,0.12457546591758728,22542,10367
0,0.14412739872932434,22543,10367
0,0.16076387465000153,22544,10367
0,0.16225452721118927,22545,10367
0,0.1669054627418518,22546,10367
0,0.15822623670101166,22547,10367
0,0.1755305528640747,22548,10367
0,0.1534881442785263,22549,10367
0,0.1426328420639038,22550,10367
0,0.15700402855873108,22551,10367
0,0.11535713076591492,22552,10367
0,0.17783178389072418,22553,10367
0,0.15765687823295593,22554,10367
0,0.14934784173965454,22555,10367
0,0.15239059925079346,22556,10367
0,0.13665346801280975,22557,10367
0,0.13610081374645233,22558,10367
0,0.1547609567642212,22559,10367
0,0.14061152935028076,22560,10367
0,0.19328010082244873,22561,10367
0,0.14019344747066498,22562,10367
0,0.15903609991073608,22563,10367
0,0.14434731006622314,22564,10367
0,0.13587957620620728,22565,10367
0,0.17430496215820312,22566,10367
0,0.14038428664207458,22567,10367
0,0.151338592171669,22568,10367
0,0.17754371464252472,22569,10367
0,0.15717527270317078,22570,10367
0,0.14041650295257568,22571,10367
0,0.1235690489411354,22572,10367
0,0.13462692499160767,22573,10367
0,0.1994887739419937,22574,10367
0,0.12690408527851105,22575,10367
0,0.1663573831319809,22576,10367
0,0.1102481260895729,22577,10367
0,0.1453225016593933,22578,10367
0,0.1465204507112503,22579,10367
0,0.16077196598052979,22580,10367
0,0.13763688504695892,22581,10399
0,0.24237659573554993,22582,10399
0,0.2090824693441391,22583,10399
0,0.2110108733177185,22584,10399
0,0.16430287063121796,22585,10399
0,0.14120624959468842,22586,10399
0,0.2070535272359848,22587,10399
0,0.1698816418647766,22588,10399
0,0.19976264238357544,22589,10399
0,0.15834839642047882,22590,10399
0,0.1620044857263565,22591,10399
0,0.23042267560958862,22592,10399
0,0.148156076669693,22593,10399
0,0.14144858717918396,22594,10399
0,0.15449665486812592,22595,10399
0,0.1912102848291397,22596,10399
0,0.1680641621351242,22597,10399
0,0.15962104499340057,22598,10399
0,0.17521116137504578,22599,10399
0,0.191593736410141,22600,10399
0,0.1789994090795517,22601,10399
0,0.1567794382572174,22602,10399
0,0.15603387355804443,22603,10399
0,0.1555463969707489,22604,10399
0,0.13230447471141815,22605,10399
0,0.13277216255664825,22606,10399
0,0.18999582529067993,22607,10399
0,0.17762893438339233,22608,10399
0,0.1694316416978836,22609,10399
0,0.15822094678878784,22610,10399
0,0.17864008247852325,22611,10399
0,0.14224597811698914,22612,10399
0,0.1714302897453308,22613,10399
0,0.1452404409646988,22614,10399
0,0.14394113421440125,22615,10399
0,0.1270207166671753,22616,10399
0,0.12968221306800842,22617,10399
0,0.14379264414310455,22618,10399
0,0.12677377462387085,22619,10399
0,0.1499817967414856,22620,10399
0,0.1597353219985962,22621,10399
0,0.15827374160289764,22622,10399
0,0.15962904691696167,22623,10399
0,0.15695370733737946,22624,10399
0,0.17625398933887482,22625,10399
0,0.16208356618881226,22626,10399
0,0.17534038424491882,22627,10399
0,0.18279904127120972,22628,10399
0,0.14466790854930878,22629,10399
0,0.16409683227539062,22630,10399
0,0.14250025153160095,22631,10399
0,0.20253056287765503,22632,10399
0,0.1715008020401001,22633,10399
0,0.15559789538383484,22634,10399
0,0.15416319668293,22635,10399
0,0.161827951669693,22636,10399
0,0.1782834231853485,22637,10399
0,0.13010166585445404,22638,10399
0,0.16415263712406158,22639,10399
0,0.1415923535823822,22640,10399
0,0.13802210986614227,22641,10399
0,0.1533704698085785,22642,10399
0,0.14412234723567963,22643,10399
0,0.15244761109352112,22644,10399
0,0.16051366925239563,22645,10399
0,0.17440572381019592,22646,10399
0,0.1549258530139923,22647,10399
0,0.1423126757144928,22648,10399
0,0.16836798191070557,22649,10399
0,0.1854255497455597,22650,10399
0,0.15348480641841888,22651,10399
0,0.14272361993789673,22652,10399
0,0.15562692284584045,22653,10399
0,0.1832459270954132,22654,10399
0,0.20050790905952454,22655,10399
0,0.11412034183740616,22656,10399
0,0.14575877785682678,22657,10399
0,0.14378437399864197,22658,10399
0,0.15491336584091187,22659,10399
0,0.13622775673866272,22660,10399
0,0.15090411901474,22661,10399
0,0.14290545880794525,22662,10399
0,0.13207896053791046,22663,10399
0,0.1562831848859787,22664,10399
0,0.145500048995018,22665,10399
0,0.12818783521652222,22666,10399
0,0.14077810943126678,22667,10399
0,0.17284752428531647,22668,10399
0,0.14858883619308472,22669,10399
0,0.18664544820785522,22670,10399
0,0.1254722625017166,22671,10399
0,0.1510709524154663,22672,10399
0,0.13193422555923462,22673,10399
0,0.17047670483589172,22674,10399
0,0.14291279017925262,22675,10399
0,0.18585218489170074,22676,10399
0,0.15775245428085327,22677,10399
0,0.14235137403011322,22678,10399
0,0.1672019511461258,22679,10399
0,0.16496726870536804,22680,10399
